Internalin_N	PF12354.10	57
Intg_mem_TP0381	PF09529.12	224
Intimin_C	PF07979.13	101
Intron_maturas2	PF01348.23	140
IntS14	PF19435.1	365
INTS2	PF14750.8	1052
Ints3_N	PF10189.11	409
INTS5_C	PF14838.8	699
INTS5_N	PF14837.8	210
Intu_longin_1	PF19031.2	113
Intu_longin_2	PF19032.2	128
Intu_longin_3	PF19033.2	101
INT_SG_DDX_CT_C	PF15300.8	63
Inv-AAD	PF18785.3	129
Invasin_D3	PF09134.12	97
Invas_SpaK	PF03519.16	78
InvE_AD	PF05689.13	136
InvH	PF04741.14	147
Involucrin	PF00904.19	10
Involucrin2	PF06994.13	41
Involucrin_N	PF10583.11	69
IN_DBD_C	PF00552.23	45
Ion_trans	PF00520.33	245
Ion_trans_2	PF07885.18	79
Ion_trans_N	PF08412.12	44
IpaB_EvcA	PF03278.15	154
IpaC_SipC	PF09599.12	334
IpgD	PF05925.14	559
iPGM_N	PF06415.15	215
Ipi1_N	PF12333.10	102
IPI_T4	PF11634.10	76
IPK	PF03770.18	198
IPP-2	PF04979.16	134
IPPT	PF01715.19	240
IPT	PF01745.18	233
IPTL-CTERM	PF18203.3	28
IPU_b_solenoid	PF18783.3	33
IP_trans	PF02121.20	247
IQ	PF00612.29	21
IQCJ-SCHIP1	PF15157.8	155
IQ_SEC7_PH	PF16453.7	135
IR1-M	PF12185.10	60
IreB	PF06135.14	78
IRF	PF00605.19	106
IRF-2BP1_2	PF11261.10	52
IRF-3	PF10401.11	180
IRK	PF01007.22	142
IRK_C	PF17655.3	174
IRK_N	PF08466.12	45
IrmA	PF18673.3	109
Iron_permease	PF04120.14	128
Iron_traffic	PF04362.16	88
Iron_transport	PF10634.11	150
IRS	PF02174.19	100
ISAV_HA	PF06215.13	353
ISET-FN3_linker	PF16625.7	65
ISG65-75	PF11727.10	281
Ish1	PF10281.11	37
ISK_Channel	PF02060.17	126
Island	PF20141.1	65
ISN1	PF06437.13	410
Isochorismatase	PF00857.22	175
Iso_dh	PF00180.22	347
ISP1_C	PF18161.3	107
ISP3_C	PF18045.3	110
IspA	PF04279.17	176
IspD	PF01128.21	221
ISPD_C	PF18706.3	169
Ist1	PF03398.16	164
iSTAND	PF19995.1	162
IstB_IS21	PF01695.19	238
Isy1	PF06246.14	260
ITAM	PF02189.17	20
ITAM_Cys-rich	PF10538.11	38
Itfg2	PF15907.7	334
ITI_HC_C	PF06668.14	188
IucA_IucC	PF04183.14	239
IU_nuc_hydro	PF01156.21	301
ivWA	PF19997.1	238
ivWA-helical_N	PF19996.1	240
Ivy	PF08816.13	117
Iwr1	PF08574.12	74
IZUMO	PF15005.8	143
Izumo-Ig	PF16706.7	88
I_LWEQ	PF01608.19	152
JAB	PF01398.23	118
Jacalin	PF01419.19	133
Jagunal	PF07086.14	187
Jag_N	PF14804.8	51
Jak1_Phl	PF17887.3	139
JAKMIP_CC3	PF16034.7	198
JAMP	PF05571.14	292
Jas_motif	PF09425.12	26
JCAD	PF15351.8	1358
JHBP	PF06585.13	240
JHD	PF17811.3	104
JHY	PF15261.8	128
JIP_LZII	PF16471.7	71
Jiraiya	PF15038.8	169
Jiv90	PF14901.8	93
JLPA	PF16668.7	352
JmjC	PF02373.24	114
JmjN	PF02375.19	34
JMY	PF15871.7	356
Jnk-SapK_ap_N	PF09744.11	150
Josephin	PF02099.19	164
Joubert	PF15392.8	340
JSRP	PF15312.8	63
JTB	PF05439.14	110
Jun	PF03957.15	232
JUPITER	PF17054.7	359
K-box	PF01486.19	93
K-cyclin_vir_C	PF09080.12	106
K1	PF02960.16	120
K1377	PF15352.8	982
KA1	PF02149.21	45
KAAG1	PF15354.8	84
KaiA	PF07688.14	122
KaiB	PF07689.14	82
KAP	PF05804.14	708
KapB	PF08810.12	112
KAP_NTPase	PF07693.16	326
KAR	PF15222.8	103
KAR9	PF08580.12	678
KASH	PF10541.11	58
KASH_CCD	PF14662.8	191
KAsynt_C_assoc	PF16197.7	112
Katanin_con80	PF13925.8	160
Kazal_1	PF00050.23	49
Kazal_2	PF07648.17	49
Kazal_3	PF18434.3	50
KbaA	PF14089.8	179
KBP_C	PF12309.10	365
KCH	PF16944.7	250
KcnmB2_inactiv	PF09303.12	31
KCNQ2_u3	PF16642.7	98
KCNQC3-Ank-G_bd	PF11956.10	102
KCNQ_channel	PF03520.16	189
KCT2	PF17818.3	187
KCTD11_21_C	PF19329.1	154
KCTD18_C	PF19321.1	308
KCTD4_C	PF19323.1	122
KdgM	PF06178.15	222
KDGP_aldolase	PF07071.13	218
KdgT	PF03812.15	305
Kdo	PF06293.16	207
Kdo_hydroxy	PF11004.10	275
KdpA	PF03814.17	546
KdpC	PF02669.17	182
KdpD	PF02702.19	210
KduI	PF04962.14	261
KDZ	PF18758.3	220
Kei1	PF08552.13	189
KELAA	PF19311.1	32
Kelch_1	PF01344.27	46
Kelch_2	PF07646.17	49
Kelch_3	PF13415.8	49
Kelch_4	PF13418.8	49
Kelch_5	PF13854.8	42
Kelch_6	PF13964.8	50
KELK	PF15796.7	80
Keratin	PF02422.18	89
Keratin_2_head	PF16208.7	162
Keratin_2_tail	PF16210.7	136
Keratin_assoc	PF09775.11	129
Keratin_B2	PF01500.19	164
Keratin_B2_2	PF13885.8	45
Keratin_matx	PF04579.14	96
ketoacyl-synt	PF00109.28	253
Ketoacyl-synt_2	PF13723.8	226
Ketoacyl-synt_C	PF02801.24	119
KfrA_N	PF11740.10	114
KfrB	PF18790.3	61
KGG	PF10685.11	22
KGK	PF08872.12	119
KHA	PF11834.10	67
KH_1	PF00013.31	66
KH_10	PF17905.3	95
KH_2	PF07650.19	78
KH_4	PF13083.8	73
KH_5	PF13184.8	69
KH_6	PF15985.7	50
KH_7	PF17214.5	68
KH_8	PF17903.3	81
KH_9	PF17904.3	85
KH_dom-like	PF14714.8	81
KI67R	PF08065.14	112
KIAA1328	PF15369.8	327
KicB	PF03882.16	115
KID	PF02524.16	11
KIF1B	PF12423.10	49
KilA-N	PF04383.15	112
Kin17_mid	PF10357.11	126
Kinase-like	PF14531.8	288
Kinase-PolyVal	PF18762.3	160
Kinase-PPPase	PF03618.16	255
KinB_sensor	PF16767.7	122
KIND	PF16474.7	193
Kindlin_2_N	PF18124.3	89
Kinesin	PF00225.25	333
Kinesin_assoc	PF16183.7	171
Kinetochor_Ybp2	PF08568.12	633
Kinin	PF08260.13	8
Kinocilin	PF15033.8	123
KIP1	PF07765.14	74
Kisspeptin	PF15152.8	76
KIX	PF02172.18	81
KIX_2	PF16987.7	82
KKLCAg1	PF15204.8	87
kleA_kleC	PF17383.4	76
KleE	PF17394.4	108
KLRAQ	PF10205.11	100
KMP11	PF03037.18	90
KN17_SH3	PF18131.3	53
Knl1_RWD_C	PF18210.3	151
KNOX1	PF03790.15	43
KNOX2	PF03791.15	48
KNTase_C	PF07827.13	132
KN_motif	PF12075.10	39
KORA	PF16509.7	84
KorB	PF08535.12	89
KorB_C	PF06613.13	59
KOW	PF00467.31	32
Kp4	PF09044.12	125
KPBB_C	PF19292.1	238
KptA_kDCL	PF18176.3	159
KR	PF08659.12	180
KRAB	PF01352.29	42
KRAP_IP3R_bind	PF14722.8	145
KRBA1	PF15287.8	44
KRE1	PF17056.7	66
Kre28	PF17097.7	362
KRE9	PF05390.13	102
Kri1	PF05178.14	104
Kri1_C	PF12936.9	89
Kringle	PF00051.20	79
KRTAP	PF11759.10	65
KRTAP7	PF15034.8	84
KRTDAP	PF15200.8	77
KshA_C	PF19298.1	198
KSHV_K1	PF11049.10	71
KSHV_K8	PF07188.13	238
KTI12	PF08433.12	272
KTSC	PF13619.8	58
Ku	PF02735.18	204
Kunitz_BPTI	PF00014.25	53
Kunitz_legume	PF00197.20	175
Ku_C	PF03730.16	91
Ku_N	PF03731.17	220
Ku_PK_bind	PF08785.13	119
Kv2channel	PF03521.16	288
KxDL	PF10241.11	86
KxYKxGKxW_sig	PF19258.1	41
K_channel_TID	PF07941.13	74
K_oxygenase	PF13434.8	341
K_trans	PF02705.18	533
L-fibroin	PF05849.13	239
L1R_F9L	PF02442.19	196
L27	PF02828.18	53
L27_1	PF09058.12	59
L27_2	PF09045.12	58
L27_N	PF09060.12	48
L31	PF09784.11	102
L51_S25_CI-B8	PF05047.18	52
L6_membrane	PF05805.14	195
L71	PF02448.17	71
La	PF05383.19	59
LA-virus_coat	PF09220.12	439
LAB_N	PF07578.13	71
LacAB_rpiB	PF02502.20	139
LacI	PF00356.23	46
Lact-deh-memb	PF09330.13	290
Lactamase_B	PF00753.29	197
Lactamase_B_2	PF12706.9	201
Lactamase_B_3	PF13483.8	163
Lactamase_B_4	PF13691.8	63
Lactamase_B_5	PF14597.8	199
Lactamase_B_6	PF16661.7	193
Lactate_perm	PF02652.16	522
Lactococcin	PF04369.15	60
Lactococcin_972	PF09683.12	63
Lactonase	PF10282.11	344
Lact_bio_phlase	PF09508.12	434
LacY_symp	PF01306.21	413
Lac_bphage_repr	PF06543.14	49
LAG1-DNAbind	PF09271.13	152
LAGLIDADG_1	PF00961.21	102
LAGLIDADG_2	PF03161.15	169
LAGLIDADG_3	PF14528.8	83
LAGLIDADG_WhiA	PF14527.8	93
LAIKA	PF19256.1	68
LAL_C2	PF18603.3	78
LamB	PF02264.17	378
Lambda_Bor	PF06291.13	77
Lambda_CIII	PF02061.18	42
Lambda_Kil	PF06301.13	42
Lambda_tail_I	PF06805.14	86
LamB_YcsF	PF03746.18	239
Laminin_B	PF00052.20	136
Laminin_EGF	PF00053.26	49
Laminin_G_1	PF00054.25	131
Laminin_G_2	PF02210.26	126
Laminin_G_3	PF13385.8	152
Laminin_I	PF06008.16	259
Laminin_II	PF06009.14	138
Laminin_N	PF00055.19	234
Lamp	PF01299.19	148
Lamprin	PF06403.13	91
LAMTOR	PF15454.8	75
LAMTOR5	PF16672.7	88
LAM_C	PF12544.10	127
LANC_like	PF05147.15	352
Lantibiotic_a	PF14867.8	29
Lant_dehydr_C	PF14028.8	288
Lant_dehydr_N	PF04738.15	650
LAP1C	PF05609.14	455
LAP2alpha	PF11560.10	234
LapA_dom	PF06305.13	64
LapD_MoxY_N	PF16448.7	124
Laps	PF10169.11	127
Lar_N	PF09861.11	204
Lar_restr_allev	PF14354.8	62
Las1	PF04031.15	149
LAS2	PF15792.7	74
LAT	PF15234.8	236
LAT2	PF15703.7	179
Latarcin	PF10279.11	81
Laterosporulin	PF17861.3	49
Latexin	PF06907.14	217
Late_protein_L1	PF00500.20	498
Late_protein_L2	PF00513.20	525
Latrophilin	PF02354.18	377
Latrotoxin_C	PF15658.8	137
LAX	PF15681.7	350
La_HTH_kDCL	PF18177.3	90
Lbh	PF15317.8	102
LBP_BPI_CETP	PF01273.27	164
LBP_BPI_CETP_C	PF02886.19	238
LBP_C	PF17386.4	53
LBP_M	PF17385.4	221
LBR_tudor	PF09465.12	55
LCAT	PF02450.17	392
LCCL	PF03815.21	96
LCD1	PF09798.11	613
LCE	PF14672.8	93
LCE6A	PF15858.7	81
lci	PF12197.10	45
LCIB_C_CA	PF18599.3	222
LCM	PF04072.16	188
LcnG-beta	PF11632.10	61
LcrG	PF07216.14	91
LcrR	PF09621.12	138
LcrV	PF04792.14	323
LDB19	PF13002.9	193
LDcluster4	PF18306.3	151
Ldh_1_C	PF02866.20	167
Ldh_1_N	PF00056.25	141
Ldh_2	PF02615.16	333
Ldi	PF18566.3	319
Ldl_recept_a	PF00057.20	37
Ldl_recept_b	PF00058.19	42
LdpA_C	PF12617.10	187
Ldr_toxin	PF13940.8	35
Ldt_C	PF17969.3	67
LD_cluster2	PF18163.3	261
LD_cluster3	PF18180.3	170
Leader_CPA1	PF08252.13	23
Leader_Erm	PF08253.13	19
Leader_Thr	PF08254.13	22
Leader_Trp	PF08255.13	14
LEAP-2	PF07359.13	77
LEA_1	PF03760.17	71
LEA_2	PF03168.15	101
LEA_3	PF03242.15	93
LEA_4	PF02987.18	44
LEA_5	PF00477.19	109
LEA_6	PF10714.11	75
Lebercilin	PF15619.8	193
Lectin_C	PF00059.23	109
Lectin_C_term	PF18022.3	102
Lectin_leg-like	PF03388.15	230
Lectin_legB	PF00139.21	249
Lectin_like	PF18560.3	157
Lectin_N	PF03954.16	140
LEDGF	PF11467.10	120
LEF-4	PF05098.14	472
LEF-8	PF04941.14	730
LEF-9	PF05094.14	490
Leg1	PF05612.14	331
LegC3_N	PF18654.3	297
Legionella_OMP	PF05150.14	290
LEH	PF07858.14	125
LELP1	PF15042.8	116
LEM	PF03020.17	40
LemA	PF04011.14	149
Lem_TRP	PF08262.13	10
Lentiviral_Tat	PF02998.16	86
Lentivirus_VIF	PF05851.13	251
Lenti_VIF_2	PF07401.14	198
Leo1	PF04004.15	165
LEP503	PF15221.8	63
LepA_C	PF06421.14	107
LepB_GAP_C	PF18227.3	80
LepB_GAP_N	PF18172.3	188
LepB_N	PF18640.3	183
Leptin	PF02024.17	145
Lep_receptor_Ig	PF06328.13	86
LETM1	PF07766.15	267
LETM2_N	PF19324.1	111
LeuA_dimer	PF08502.12	133
Leucyl-specific	PF14795.8	56
Leuk-A4-hydro_C	PF09127.13	112
Leukocidin	PF07968.14	250
Leu_leader	PF08054.13	28
Leu_Phe_trans	PF03588.16	169
Leu_zip	PF15294.8	276
Levi_coat	PF01819.19	132
LexA_DNA_bind	PF01726.18	65
Lge1	PF11488.10	71
LGFP	PF08310.13	53
Lgl_C	PF08596.12	393
LGT	PF01790.20	242
LHC	PF00556.22	39
LHH	PF14411.8	76
Lhr_WH	PF19306.1	147
LIAS_N	PF16881.7	108
LicD	PF04991.15	228
LID	PF17916.3	29
LidA_Long_CC	PF18641.3	177
LIDHydrolase	PF10230.11	266
LIFR_D2	PF17971.3	114
LIFR_N	PF18207.3	79
LIF_OSM	PF01291.19	162
LIG3_BRCT	PF16759.7	80
LigA	PF07746.13	87
Ligase_CoA	PF00549.21	153
Ligase_CoA_2	PF19045.2	162
LigB	PF02900.20	273
LigD_N	PF13298.8	105
LigT_PEase	PF02834.18	87
LigXa_C	PF19301.1	303
Lig_C	PF18330.3	125
Lig_chan	PF00060.28	149
Lig_chan-Glu_bd	PF10613.11	116
LIM	PF00412.24	58
LIME1	PF15332.8	238
Limkain-b1	PF11608.10	89
LIM_bind	PF01803.18	242
Lin-8	PF03353.17	306
Lin0512_fam	PF09585.12	114
LIN37	PF15306.8	155
LIN52	PF10044.11	95
LIN9_C	PF19438.1	273
LINES_C	PF14695.8	37
LINES_N	PF14694.8	350
Linker_histone	PF00538.21	74
Linocin_M18	PF04454.14	255
LIP	PF03583.16	286
LIP1	PF15904.7	90
Lipase	PF00151.21	336
Lipase3_N	PF03893.18	76
Lipase_2	PF01674.20	219
Lipase_3	PF01764.27	142
Lipase_bact_N	PF12262.10	237
Lipase_C	PF18067.3	96
Lipase_chap	PF03280.16	192
Lipase_GDSL	PF00657.24	224
Lipase_GDSL_2	PF13472.8	179
Lipase_GDSL_3	PF14606.8	181
Lipase_GDSL_lke	PF16255.7	203
Lipid_bd	PF12888.9	141
Lipid_DES	PF08557.12	37
Lipid_desat	PF10520.11	176
Lipin_mid	PF16876.7	102
Lipin_N	PF04571.16	103
Lipl32	PF12103.10	179
Lipocalin	PF00061.25	144
Lipocalin_2	PF08212.14	143
Lipocalin_3	PF12702.9	94
Lipocalin_4	PF13648.8	89
Lipocalin_5	PF13924.8	142
Lipocalin_7	PF14651.8	128
Lipocalin_8	PF16585.7	135
Lipocalin_9	PF17186.6	132
Lipoprotein_1	PF00820.21	261
Lipoprotein_10	PF03202.15	129
Lipoprotein_11	PF03260.15	251
Lipoprotein_15	PF03640.17	47
Lipoprotein_16	PF03923.15	159
Lipoprotein_17	PF04200.14	84
Lipoprotein_18	PF06804.13	321
Lipoprotein_19	PF13617.8	34
Lipoprotein_2	PF00921.19	296
Lipoprotein_20	PF13942.8	175
Lipoprotein_21	PF14041.8	88
Lipoprotein_22	PF17294.4	166
Lipoprotein_23	PF18966.2	181
Lipoprotein_3	PF00938.19	86
Lipoprotein_6	PF01441.21	170
Lipoprotein_7	PF01540.18	353
Lipoprotein_8	PF02030.17	493
Lipoprotein_9	PF03180.16	237
Lipoprotein_Ltp	PF07553.13	48
Lipoprotein_X	PF03305.15	183
Lipoprot_C	PF08794.12	155
Lipoxygenase	PF00305.21	673
Lip_A_acyltrans	PF03279.15	295
Lip_prot_lig_C	PF10437.11	85
Lir1	PF07207.13	134
LisH	PF08513.13	27
LisH_2	PF16045.7	28
LisH_TPL	PF17814.3	30
LIX1	PF14954.8	249
LKAAEAR	PF15478.8	137
LktC	PF06261.13	150
LLC1	PF14945.8	119
LLCFC1	PF15838.7	72
LLGL	PF08366.15	104
LMBR1	PF04791.18	511
LmeA	PF11209.10	219
LMF1	PF06762.16	443
LmjF365940-deam	PF14421.8	210
LMP	PF04778.14	157
LMSTEN	PF07988.14	47
LMWPc	PF01451.23	142
LMWSLP_N	PF12211.10	262
LnmK_N_HDF	PF18238.3	176
LNP1	PF15419.8	179
LNS2	PF08235.15	226
LNT_N	PF20154.1	157
LOB	PF03195.16	99
LodA_C	PF18417.3	148
LodA_N	PF17990.3	223
LOH1CR12	PF10158.11	131
LolA	PF03548.17	165
LolA_2	PF16584.7	152
LolA_3	PF19574.1	192
LolA_like	PF17131.6	184
LolB	PF03550.16	152
Longin	PF13774.8	84
Longin_2	PF18639.3	161
Lon_2	PF13337.8	455
Lon_C	PF05362.15	205
LON_substr_bdg	PF02190.18	205
LOR	PF04525.14	187
Loricrin	PF15847.7	312
LPAM_1	PF08139.14	18
LPAM_2	PF13627.8	23
LPD1	PF18796.3	78
LPD11	PF18824.3	69
LPD13	PF18825.3	139
LPD14	PF18827.3	136
LPD15	PF18828.3	99
LPD16	PF18830.3	82
LPD18	PF18832.3	86
LPD22	PF18834.3	98
LPD23	PF18838.3	58
LPD24	PF18839.3	70
LPD25	PF18840.3	102
LPD26	PF18842.3	57
LPD28	PF18843.3	97
LPD29	PF18847.3	94
LPD3	PF18798.3	113
LPD30	PF18850.3	121
LPD34	PF18852.3	213
LPD37	PF18853.3	245
LPD38	PF18857.3	190
LPD39	PF18858.3	198
LPD5	PF18799.3	146
LPD7	PF18821.3	93
LPG_synthase_C	PF09924.11	299
LPG_synthase_TM	PF03706.15	300
LPMO_10	PF03067.17	193
LpoB	PF13036.8	147
LPP	PF04728.15	53
Lpp-LpqN	PF10738.11	174
LPP20	PF02169.18	95
LppA	PF16708.7	153
LppC	PF04348.15	535
LppX_LprAFG	PF07161.15	191
LpqV	PF17301.4	115
LprI	PF07007.14	95
LptC	PF06835.15	175
LptD	PF04453.16	387
LptD_2	PF19838.1	465
LptD_N	PF03968.16	113
LptE	PF04390.14	108
LptF_LptG	PF03739.16	354
LpxB	PF02684.17	374
LpxC	PF03331.15	268
LpxD	PF04613.16	70
LpxI_C	PF06230.13	133
LpxI_N	PF17930.3	129
LpxK	PF02606.16	327
LRAT	PF04970.15	127
LrgA	PF03788.16	94
LrgB	PF04172.18	214
LRIF1	PF15741.7	749
LRR19-TM	PF15176.8	115
LRRC37	PF15779.7	73
LRRC37AB_C	PF14914.8	147
LRRCT	PF01463.26	26
LRRCT_2	PF16920.7	45
LRRFIP	PF09738.11	301
LRRNT	PF01462.20	28
LRRNT_2	PF08263.14	41
LRR_1	PF00560.35	23
LRR_10	PF18805.3	67
LRR_11	PF18831.3	29
LRR_12	PF18837.3	30
LRR_2	PF07723.15	26
LRR_3	PF07725.14	20
LRR_4	PF12799.9	43
LRR_5	PF13306.8	128
LRR_6	PF13516.8	24
LRR_8	PF13855.8	61
LRR_9	PF14580.8	175
LRR_adjacent	PF08191.13	57
LRR_RI_capping	PF18779.3	30
LRS4	PF10422.11	249
LRV	PF01816.19	26
LRV_FeS	PF05484.13	53
LSDAT_euk	PF18139.3	266
LSDAT_prok	PF18171.3	194
LSM	PF01423.24	67
LSM14	PF12701.9	75
LsmAD	PF06741.15	72
Lsm_C	PF14894.8	63
Lsm_interact	PF05391.13	19
LSM_int_assoc	PF16605.7	61
LSPR	PF06049.14	9
LSR	PF05624.16	48
Lsr2	PF11774.10	110
LssY_C	PF14067.8	188
LST1	PF05083.15	78
LT-IIB	PF06453.13	122
LTD	PF00932.21	112
LTP_2	PF14368.8	99
LtrA	PF06772.13	357
LtuA	PF17446.4	46
LtuB	PF17455.4	79
LTV	PF04180.16	381
LTXXQ	PF07813.14	98
LUC7	PF03194.17	251
Luciferase_3H	PF10284.11	66
Luciferase_cat	PF10285.11	296
Luciferase_N	PF05295.13	82
LUD_dom	PF02589.17	189
Lumazine_bd_2	PF12893.9	116
Lum_binding	PF00677.19	87
Lung_7-TM_R	PF06814.15	295
LupA	PF18242.3	178
LURAP	PF14854.8	118
Lustrin_cystein	PF14625.8	45
Luteo_coat	PF00894.20	138
Luteo_P1-P2	PF08467.12	339
Luteo_PO	PF04662.15	208
Luteo_Vpg	PF01659.18	104
LuxC	PF05893.16	401
LuxE	PF04443.14	375
LuxQ-periplasm	PF09308.12	239
LuxS	PF02664.17	154
LuxT_C	PF18285.3	87
LVIVD	PF08309.13	42
LXG	PF04740.14	202
Ly-6_related	PF06579.14	125
Ly49	PF08391.12	119
Lyase_1	PF00206.22	312
Lyase_8	PF02278.20	254
Lyase_8_C	PF02884.19	69
Lyase_8_N	PF08124.13	323
Lyase_aromatic	PF00221.21	463
Lyase_catalyt	PF09093.13	361
Lyase_N	PF09092.13	167
Lycopene_cyc	PF18916.2	92
Lycopene_cycl	PF05834.14	380
LydB	PF16084.7	147
LYRIC	PF15686.7	424
Lys	PF00062.22	123
Lys-AminoMut_A	PF09043.13	508
LysE	PF01810.20	193
Lysine_decarbox	PF03641.16	132
Lysis_col	PF02402.18	49
LysM	PF01476.22	44
Lysozyme_like	PF13702.8	165
LysR_substrate	PF03466.22	209
Lysyl_oxidase	PF01186.19	202
Lys_export	PF03956.15	190
LYTB	PF02401.20	265
LytB_WW	PF18342.3	66
LytR_C	PF13399.8	85
LytR_cpsA_psr	PF03816.16	152
LytTR	PF04397.17	98
Lyx_isomer	PF07385.14	223
LZ3wCH	PF18517.3	55
Lzipper-MIP1	PF14389.8	84
LZ_Tnp_IS481	PF13011.8	85
LZ_Tnp_IS66	PF13007.9	69
L_biotic_typeA	PF04604.15	51
L_HMGIC_fpl	PF10242.11	181
L_lactis_ph-MCP	PF06673.13	347
L_lactis_RepB_C	PF06430.14	124
L_lac_phage_MSP	PF06488.13	301
L_protein_N	PF15518.8	93
M	PF02370.18	21
M-factor	PF03855.15	43
M-inducer_phosp	PF06617.15	274
m04gp34like	PF12216.10	272
M11L	PF11099.10	160
M157	PF11624.10	256
M16C_assoc	PF08367.13	250
M20_dimer	PF07687.16	109
M3	PF09213.12	376
M60-like_N	PF17291.4	107
M64_N	PF16217.7	122
MA-Mit	PF09245.12	214
MA3	PF02847.19	113
MaAIMP_sms	PF16951.7	60
MAAL_C	PF07476.13	249
MAAL_N	PF05034.15	159
Mab-21	PF03281.16	286
Mac	PF12464.10	53
Mac-1	PF09028.12	353
MacB_PCD	PF12704.9	196
Macin	PF14865.8	60
Macoilin	PF09726.11	673
MACPF	PF01823.21	212
Macro	PF01661.23	118
Macro_2	PF14519.8	275
Macscav_rec	PF03523.15	49
Mac_assoc	PF16628.7	185
MAD	PF05557.15	661
Mad3_BUB1_I	PF08311.14	124
Mad3_BUB1_II	PF08171.13	68
Mad3_BUB1_I_2	PF17014.7	128
MADF_DNA_bdg	PF10545.11	84
MadL	PF03817.15	118
MadM	PF03818.15	249
Maelstrom	PF13017.8	216
Maf	PF02545.16	189
Maf1	PF09174.12	174
MafB	PF06255.15	312
MafB19-deam	PF14437.8	138
Maff2	PF12750.9	70
Maf_C	PF20156.1	122
MAF_flag10	PF01973.20	171
Maf_flag10_N	PF20157.1	228
Maf_N	PF08383.13	34
MAGE	PF01454.21	212
MAGE_N	PF12440.10	92
MAGI_u1	PF16663.7	60
MAGI_u5	PF16666.7	109
Mago-bind	PF09282.12	27
Mago_nashi	PF02792.16	142
MAGP	PF05507.13	137
MAGSP	PF03082.16	264
MAGUK_N_PEST	PF10608.11	88
MAJIN	PF15077.8	241
Mak10	PF04112.15	169
Mak16	PF04874.16	100
Mak_N_cap	PF18085.3	88
Malate_DH	PF12434.10	32
Malate_synthase	PF01274.24	526
Malectin	PF11721.10	165
Malectin_like	PF12819.9	335
MalF_P2	PF14785.8	164
malic	PF00390.21	182
Malic_M	PF03949.17	258
MalM	PF07148.14	134
MALT1_Ig	PF18703.3	138
Malt_amylase_C	PF16657.7	75
Mal_decarbox_Al	PF16957.7	548
MAM	PF00629.25	160
MAM1	PF10434.11	268
MAM33	PF02330.18	212
MamL-1	PF09596.12	58
Man-6-P_recep	PF02157.17	254
MANEC	PF07502.16	89
Mannitol_dh	PF01232.25	151
Mannitol_dh_C	PF08125.15	246
MannoseP_isomer	PF01050.20	151
Mannosidase_ig	PF17786.3	93
Mannosyl_trans	PF05007.15	259
Mannosyl_trans2	PF04188.15	443
Mannosyl_trans3	PF11051.10	273
Mannosyl_trans4	PF15971.7	163
MaoC_dehydratas	PF01575.21	123
MaoC_dehydrat_N	PF13452.8	132
MAP	PF03642.15	88
MAP17	PF15807.7	122
MAP1B_neuraxin	PF00414.19	17
MAP2_projctn	PF08377.12	1134
MAP3K_TRAF_bd	PF13281.8	368
MAP65_ASE1	PF03999.14	477
MAP7	PF05672.13	157
MAP70	PF07058.13	554
MAPEG	PF01124.20	130
MAPKK1_Int	PF08923.12	119
MapZ_C2	PF18708.3	94
MapZ_EC1	PF18041.3	129
MarB	PF13999.8	65
MarC	PF01914.19	203
MARCKS	PF02063.19	281
Marek_A	PF02124.17	210
Marek_SORF3	PF07153.13	253
MARF1_LOTUS	PF19687.1	210
MarR	PF01047.24	59
MarR_2	PF12802.9	61
MARVEL	PF01284.25	144
MAR_sialic_bdg	PF10564.11	94
MAS20	PF02064.17	132
MASE1	PF05231.16	300
MASE2	PF05230.13	89
MASE3	PF17159.6	226
MASE4	PF17158.6	239
MASE5	PF17178.6	192
Mastoparan	PF08249.13	14
Mastoparan_2	PF08251.13	14
MAT1	PF06391.15	204
MAT1-1-2	PF17043.7	147
MATalpha_HMGbox	PF04769.14	194
MatB	PF16449.7	168
MatC_N	PF07158.13	149
MatE	PF01554.20	161
MATH	PF00917.28	113
Mating_C	PF12737.9	414
Mating_N	PF12731.9	95
MatK_N	PF01824.20	331
MatP	PF06303.14	84
MatP_C	PF17414.4	60
Matrilin_ccoil	PF10393.11	45
Matrix	PF00661.23	340
MauE	PF07291.13	185
MauJ	PF17419.4	282
MazE_antitoxin	PF04014.20	46
MazG	PF03819.19	74
MazG-like	PF12643.9	85
MazG_C	PF18722.3	190
MBA1	PF07961.13	235
MBD	PF01429.21	77
MBDa	PF16564.7	71
MBD_C	PF14048.8	94
MbeB_N	PF04837.14	52
MbeD_MobD	PF04899.14	70
MBF1	PF08523.12	72
MBF2	PF15868.7	90
MBG	PF17883.3	102
MBG_2	PF18676.3	72
MBG_3	PF18887.2	72
MBOAT	PF03062.21	348
MBOAT_2	PF13813.8	83
MBR1	PF17058.7	230
MBT	PF02820.20	69
MbtH	PF03621.15	53
MC1	PF05854.13	90
MCAfunc	PF19584.1	143
MCC-bdg_PDZ	PF10506.11	65
MCCA_BT	PF19331.1	165
MCCD1	PF15707.7	90
MccV	PF17508.4	104
MCD	PF05292.13	257
MCD_N	PF17408.4	85
Mce4_CUP1	PF11887.10	221
MCH	PF02289.18	311
MciZ	PF13072.8	37
Mcl1_mid	PF12341.10	297
MCLC	PF05934.13	549
MCM	PF00493.25	224
Mcm10	PF09332.13	349
MCM2_N	PF12619.10	153
MCM3AP_GANP	PF16769.7	717
MCM6_C	PF18263.3	108
MCM_bind	PF09739.11	582
